Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,First Purchase,Order?,Prev_Value,Customer Classification,YoY Difference
299.0,CA-2020-142545,2020-10-28,2020-03-11,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109.0,East,OFF-PA-10002105,Office Supplies,Paper,Xerox 223,32.4,5.0,0.0,15.552,2020,2018,1,1.0,Consistent,48.0
300.0,CA-2020-142545,2020-10-28,2020-03-11,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109.0,East,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",1082.48,8.0,0.0,10.8248,2020,2018,1,1.0,Consistent,48.0
301.0,CA-2020-142545,2020-10-28,2020-03-11,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109.0,East,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,56.91,3.0,0.0,27.3168,2020,2018,1,1.0,Consistent,48.0
302.0,CA-2020-142545,2020-10-28,2020-03-11,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109.0,East,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,4.0,0.0,38.024,2020,2018,1,1.0,Consistent,48.0
303.0,CA-2020-142545,2020-10-28,2020-03-11,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109.0,East,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,14.28,1.0,0.0,6.5688,2020,2018,1,1.0,Consistent,48.0
310.0,CA-2020-142902,2020-12-09,2020-09-14,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,80004.0,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,15.136,4.0,0.2,3.5948,2020,2019,1,,New,48.0
311.0,CA-2020-142902,2020-12-09,2020-09-14,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,80004.0,West,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,466.768,2.0,0.2,52.5114,2020,2019,1,1.0,Consistent,48.0
312.0,CA-2020-142902,2020-12-09,2020-09-14,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,80004.0,West,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",15.232,1.0,0.2,1.7136,2020,2019,1,1.0,Consistent,48.0
313.0,CA-2020-142902,2020-12-09,2020-09-14,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,80004.0,West,OFF-LA-10000634,Office Supplies,Labels,Avery 509,6.264,3.0,0.2,2.0358,2020,2019,1,1.0,Consistent,48.0
324.0,CA-2020-162138,2020-04-23,2020-04-27,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Hesperia,California,92345.0,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,251.52,6.0,0.2,81.744,2020,2018,1,,New,48.0
325.0,CA-2020-162138,2020-04-23,2020-04-27,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Hesperia,California,92345.0,West,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,99.99,1.0,0.0,34.9965,2020,2018,1,1.0,Consistent,48.0
327.0,US-2020-141544,2020-08-30,2020-01-09,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,290.898,3.0,0.4,-67.8762,2020,2018,1,,New,48.0
328.0,US-2020-141544,2020-08-30,2020-01-09,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",54.224,2.0,0.2,3.389,2020,2018,1,1.0,Consistent,48.0
329.0,US-2020-141544,2020-08-30,2020-01-09,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,786.744,4.0,0.3,-258.5016,2020,2018,1,1.0,Consistent,48.0
330.0,US-2020-141544,2020-08-30,2020-01-09,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,100.24,10.0,0.2,33.831,2020,2018,1,1.0,Consistent,48.0
331.0,US-2020-141544,2020-08-30,2020-01-09,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,37.764,6.0,0.7,-27.6936,2020,2018,1,1.0,Consistent,48.0
332.0,US-2020-150147,2020-04-25,2020-04-29,Second Class,JL-15850,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,82.8,2.0,0.4,-20.7,2020,2018,1,,New,48.0
333.0,US-2020-150147,2020-04-25,2020-04-29,Second Class,JL-15850,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,20.724,2.0,0.7,-13.816,2020,2018,1,1.0,Consistent,48.0
334.0,US-2020-150147,2020-04-25,2020-04-29,Second Class,JL-15850,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896,3.0,0.7,-3.4272,2020,2018,1,1.0,Consistent,48.0
350.0,CA-2020-129714,2020-01-09,2020-03-09,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009.0,East,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,6.79,1.0,0.0,2.3086,2020,2019,1,,New,48.0
351.0,CA-2020-129714,2020-01-09,2020-03-09,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009.0,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,24.56,2.0,0.0,11.5432,2020,2019,1,1.0,Consistent,48.0
352.0,CA-2020-129714,2020-01-09,2020-03-09,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009.0,East,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,3.048,1.0,0.2,1.0668,2020,2019,1,1.0,Consistent,48.0
353.0,CA-2020-129714,2020-01-09,2020-03-09,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009.0,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,49.12,4.0,0.0,23.0864,2020,2019,1,1.0,Consistent,48.0
354.0,CA-2020-129714,2020-01-09,2020-03-09,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009.0,East,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,4355.168,4.0,0.2,1415.4296,2020,2019,1,1.0,Consistent,48.0
355.0,CA-2020-138520,2020-08-04,2020-04-13,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,New York City,New York,10035.0,East,FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases,388.704,6.0,0.2,-4.8588,2020,2018,1,,New,48.0
356.0,CA-2020-138520,2020-08-04,2020-04-13,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,New York City,New York,10035.0,East,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",8.26,2.0,0.0,3.7996,2020,2018,1,1.0,Consistent,48.0
357.0,CA-2020-138520,2020-08-04,2020-04-13,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,New York City,New York,10035.0,East,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",17.04,4.0,0.0,6.9864,2020,2018,1,1.0,Consistent,48.0
358.0,CA-2020-138520,2020-08-04,2020-04-13,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,New York City,New York,10035.0,East,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",34.4,5.0,0.0,15.824,2020,2018,1,1.0,Consistent,48.0
359.0,CA-2020-130001,2020-04-23,2020-04-28,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Charlotte,North Carolina,28205.0,South,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,36.24,5.0,0.2,11.325,2020,2018,1,1.0,Consistent,48.0
367.0,CA-2020-155516,2020-10-21,2020-10-21,Same Day,MK-17905,Michael Kennedy,Corporate,United States,Manchester,Connecticut,6040.0,East,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,23.2,4.0,0.0,10.44,2020,2018,1,,New,48.0
368.0,CA-2020-155516,2020-10-21,2020-10-21,Same Day,MK-17905,Michael Kennedy,Corporate,United States,Manchester,Connecticut,6040.0,East,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,7.36,2.0,0.0,0.1472,2020,2018,1,1.0,Consistent,48.0
369.0,CA-2020-155516,2020-10-21,2020-10-21,Same Day,MK-17905,Michael Kennedy,Corporate,United States,Manchester,Connecticut,6040.0,East,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,104.79,7.0,0.0,29.3412,2020,2018,1,1.0,Consistent,48.0
370.0,CA-2020-155516,2020-10-21,2020-10-21,Same Day,MK-17905,Michael Kennedy,Corporate,United States,Manchester,Connecticut,6040.0,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1043.92,4.0,0.0,271.4192,2020,2018,1,1.0,Consistent,48.0
377.0,US-2020-134656,2020-09-28,2020-01-10,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Quincy,Illinois,62301.0,Central,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,99.136,4.0,0.2,30.98,2020,2018,1,,New,48.0
382.0,CA-2020-134775,2020-10-28,2020-10-29,First Class,AS-10285,Alejandro Savely,Corporate,United States,San Francisco,California,94109.0,West,OFF-PA-10004734,Office Supplies,Paper,Southworth Structures Collection,50.96,7.0,0.0,25.48,2020,2020,1,,New,48.0
383.0,CA-2020-134775,2020-10-28,2020-10-29,First Class,AS-10285,Alejandro Savely,Corporate,United States,San Francisco,California,94109.0,West,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",49.536,3.0,0.2,17.3376,2020,2020,1,1.0,Consistent,48.0
399.0,CA-2020-108987,2020-08-09,2020-10-09,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036.0,Central,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,35.952,3.0,0.2,3.5952,2020,2019,1,,New,48.0
400.0,CA-2020-108987,2020-08-09,2020-10-09,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036.0,Central,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",2396.2656,4.0,0.32,-317.1528,2020,2019,1,1.0,Consistent,48.0
401.0,CA-2020-108987,2020-08-09,2020-10-09,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036.0,Central,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",131.136,4.0,0.2,-32.784,2020,2019,1,1.0,Consistent,48.0
402.0,CA-2020-108987,2020-08-09,2020-10-09,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036.0,Central,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,57.584,2.0,0.2,0.7198,2020,2019,1,1.0,Consistent,48.0
418.0,CA-2020-148796,2020-04-14,2020-04-18,Standard Class,PB-19150,Philip Brown,Consumer,United States,Los Angeles,California,90004.0,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,383.8,5.0,0.2,38.38,2020,2018,1,,New,48.0
430.0,US-2020-123750,2020-04-15,2020-04-21,Standard Class,RB-19795,Ross Baird,Home Office,United States,Gastonia,North Carolina,28052.0,South,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,189.588,2.0,0.7,-145.3508,2020,2018,1,,New,48.0
431.0,US-2020-123750,2020-04-15,2020-04-21,Standard Class,RB-19795,Ross Baird,Home Office,United States,Gastonia,North Carolina,28052.0,South,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7.0,0.2,76.6395,2020,2018,1,1.0,Consistent,48.0
432.0,US-2020-123750,2020-04-15,2020-04-21,Standard Class,RB-19795,Ross Baird,Home Office,United States,Gastonia,North Carolina,28052.0,South,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,291.96,5.0,0.2,54.7425,2020,2018,1,1.0,Consistent,48.0
433.0,US-2020-123750,2020-04-15,2020-04-21,Standard Class,RB-19795,Ross Baird,Home Office,United States,Gastonia,North Carolina,28052.0,South,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,4.768,2.0,0.2,-0.7748,2020,2018,1,1.0,Consistent,48.0
434.0,CA-2020-127369,2020-06-06,2020-07-06,First Class,DB-13060,Dave Brooks,Consumer,United States,Lowell,Massachusetts,1852.0,East,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,714.3,5.0,0.0,207.147,2020,2018,1,1.0,Consistent,48.0
437.0,CA-2020-147375,2020-12-06,2020-06-14,Second Class,PO-19180,Philisse Overcash,Home Office,United States,Chicago,Illinois,60623.0,Central,TEC-MA-10002937,Technology,Machines,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.979,3.0,0.3,43.1991,2020,2019,1,,New,48.0
438.0,CA-2020-147375,2020-12-06,2020-06-14,Second Class,PO-19180,Philisse Overcash,Home Office,United States,Chicago,Illinois,60623.0,Central,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,313.488,7.0,0.2,113.6394,2020,2019,1,1.0,Consistent,48.0
441.0,CA-2020-115756,2020-05-09,2020-07-09,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227.0,Central,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,12.22,1.0,0.0,3.666,2020,2018,1,1.0,Consistent,48.0
442.0,CA-2020-115756,2020-05-09,2020-07-09,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,194.94,3.0,0.0,23.3928,2020,2018,1,1.0,Consistent,48.0
443.0,CA-2020-115756,2020-05-09,2020-07-09,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95,3.0,0.0,20.5755,2020,2018,1,1.0,Consistent,48.0
444.0,CA-2020-115756,2020-05-09,2020-07-09,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,4.0,0.0,42.0256,2020,2018,1,1.0,Consistent,48.0
445.0,CA-2020-115756,2020-05-09,2020-07-09,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227.0,Central,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,242.94,3.0,0.0,29.1528,2020,2018,1,1.0,Consistent,48.0
446.0,CA-2020-115756,2020-05-09,2020-07-09,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-LA-10001317,Office Supplies,Labels,Avery 520,22.05,7.0,0.0,10.584,2020,2018,1,1.0,Consistent,48.0
448.0,CA-2020-166674,2020-01-04,2020-03-04,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021.0,East,OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52,3.0,0.0,15.4752,2020,2020,1,,New,48.0
449.0,CA-2020-166674,2020-01-04,2020-03-04,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021.0,East,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3.0,0.0,9.7164,2020,2020,1,1.0,Consistent,48.0
450.0,CA-2020-166674,2020-01-04,2020-03-04,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021.0,East,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,263.88,6.0,0.0,71.2476,2020,2020,1,1.0,Consistent,48.0
451.0,CA-2020-166674,2020-01-04,2020-03-04,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021.0,East,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,30.48,3.0,0.0,7.9248,2020,2020,1,1.0,Consistent,48.0
452.0,CA-2020-166674,2020-01-04,2020-03-04,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021.0,East,OFF-AR-10004974,Office Supplies,Art,Newell 342,9.84,3.0,0.0,2.8536,2020,2020,1,1.0,Consistent,48.0
453.0,CA-2020-166674,2020-01-04,2020-03-04,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021.0,East,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,35.12,4.0,0.0,9.1312,2020,2020,1,1.0,Consistent,48.0
456.0,CA-2020-100153,2020-12-13,2020-12-17,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Norman,Oklahoma,73071.0,Central,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88,4.0,0.0,24.9132,2020,2018,1,1.0,Consistent,48.0
458.0,US-2020-157945,2020-09-26,2020-01-10,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Decatur,Illinois,62521.0,Central,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,747.558,3.0,0.3,-96.1146,2020,2018,1,1.0,Consistent,48.0
459.0,US-2020-157945,2020-09-26,2020-01-10,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Decatur,Illinois,62521.0,Central,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,8.928,2.0,0.2,3.348,2020,2018,1,1.0,Consistent,48.0
463.0,CA-2020-109869,2020-04-22,2020-04-29,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023.0,West,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,23.56,5.0,0.2,7.068,2020,2018,1,,New,48.0
464.0,CA-2020-109869,2020-04-22,2020-04-29,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023.0,West,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1272.63,6.0,0.5,-814.4832,2020,2018,1,1.0,Consistent,48.0
465.0,CA-2020-109869,2020-04-22,2020-04-29,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023.0,West,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,28.485,5.0,0.7,-20.889,2020,2018,1,1.0,Consistent,48.0
466.0,CA-2020-109869,2020-04-22,2020-04-29,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023.0,West,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,185.376,2.0,0.2,-34.758,2020,2018,1,1.0,Consistent,48.0
467.0,CA-2020-109869,2020-04-22,2020-04-29,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023.0,West,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",78.272,2.0,0.2,5.8704,2020,2018,1,1.0,Consistent,48.0
470.0,US-2020-100419,2020-12-16,2020-12-20,Second Class,CC-12670,Craig Carreira,Consumer,United States,Chicago,Illinois,60610.0,Central,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,4.788,3.0,0.8,-7.9002,2020,2018,1,1.0,Consistent,48.0
478.0,CA-2020-103891,2020-12-07,2020-07-19,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Los Angeles,California,90008.0,West,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,95.76,6.0,0.2,7.182,2020,2018,1,1.0,Consistent,48.0
479.0,CA-2020-152632,2020-10-27,2020-02-11,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Troy,New York,12180.0,East,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,40.2,3.0,0.0,19.296,2020,2019,1,,New,48.0
480.0,CA-2020-100790,2020-06-26,2020-02-07,Standard Class,JG-15805,John Grady,Corporate,United States,New York City,New York,10024.0,East,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,14.7,5.0,0.0,6.615,2020,2018,1,,New,48.0
481.0,CA-2020-100790,2020-06-26,2020-02-07,Standard Class,JG-15805,John Grady,Corporate,United States,New York City,New York,10024.0,East,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",704.25,5.0,0.0,84.51,2020,2018,1,1.0,Consistent,48.0
494.0,CA-2020-169166,2020-09-05,2020-05-14,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,Seattle,Washington,98115.0,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,93.98,2.0,0.0,13.1572,2020,2018,1,,New,48.0
495.0,US-2020-120929,2020-03-18,2020-03-21,Second Class,RO-19780,Rose O'Brian,Consumer,United States,Memphis,Tennessee,38109.0,South,FUR-TA-10001857,Furniture,Tables,Balt Solid Wood Rectangular Table,189.882,3.0,0.4,-94.941,2020,2019,1,,New,48.0
497.0,CA-2020-126158,2020-07-25,2020-07-31,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627.0,West,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,119.616,8.0,0.2,40.3704,2020,2018,1,1.0,Consistent,48.0
498.0,CA-2020-126158,2020-07-25,2020-07-31,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627.0,West,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",255.76,4.0,0.0,81.8432,2020,2018,1,1.0,Consistent,48.0
